year,edad,S.x..
2027,1,0.997615318
2027,2,0.998758345
2027,3,0.998856371
2027,4,0.99753399
2027,5,0.999927322
2027,6,0.999868734
2027,7,0.99976654
2027,8,0.999731402
2027,9,0.999579847
2027,10,0.999032442
2027,11,0.999905234
2027,12,0.999828795
2027,13,0.999708979
2027,14,0.99965845
2027,15,0.999432005
2027,16,0.998919828
2027,17,0.999753464
2027,18,0.999636558
2027,19,0.999467288
2027,20,0.99942085
2027,21,0.998966576
2027,22,0.998064495
2027,23,0.999691835
2027,24,0.999534467
2027,25,0.999332444
2027,26,0.999185695
2027,27,0.99838448
2027,28,0.997004005
2027,29,0.999622988
2027,30,0.99937639
2027,31,0.999157279
2027,32,0.998772538
2027,33,0.997523375
2027,34,0.999619641
2027,35,0.999367623
2027,36,0.9989709
2027,37,0.998796059
2027,38,0.998111646
2027,39,0.996301755
2027,40,0.99921205
2027,41,0.998781154
2027,42,0.998166999
2027,43,0.997886061
2027,44,0.996738378
2027,45,0.99455688
2027,46,0.998356682
